forest;plotID;treeID;genus;species;meanWD;predHeight18;DBH18
Kibale;UPL12;3394;Bequaetiodendron;Oblanceolatum;0.5247;18.45989406;41.7
Kibale;UPL12;3395;Funtumia;Latifolia;0.424;15.40692321;28.4
Kibale;UPL3;3396;Pterygota;Milbraedii;0.5395;22.12073397;68.5
Kibale;UPL3;3397;Uvariopsis;Congensis;0.5787;9.024881695;12
Kibale;UPL3;3398;Uvariopsis;Congensis;0.5787;14.55210658;25.5
Kibale;UPL3;3399;Cheatacme;Aristata;0.5787;14.55210658;25.5
Kibale;UPL3;3400;Funtumia;Latifolia;0.424;16.55649786;32.8
Kibale;UPL3;3401;Uvariopsis;Congensis;0.5787;13.03680834;21
Kibale;UPL3;3402;Bequaetiodendron;Oblanceolatum;0.5787;8.350264765;10.8
Kibale;UPL3;3403;Uvariopsis;Congensis;0.5787;11.27344051;16.6
Kibale;UPL3;3404;Uvariopsis;Congensis;0.5787;12.62523424;19.9
Kibale;UPL3;3405;Uvariopsis;Congensis;0.5787;9.293988599;12.5
Kibale;UPL3;3406;Bequaetiodendron;Oblanceolatum;0.5787;15.54598678;28.9
Kibale;UPL3;3407;Uvariopsis;Congensis;0.5787;8.522882473;11.1
Kibale;UPL3;3408;Prem;Angolensis;0.667;19.858963;50
Kibale;UPL3;3409;Uvariopsis;Congensis;0.5787;12.85194529;20.5
Kibale;UPL3;3410;Pterygota;Mildbraedii;0.5395;22.43412181;71.8
Kibale;UPL3;3411;Cheatacme;Aristata;0.5787;15.923391;30.3
Kibale;UPL3;3412;Pterygota;Mildbraedii;0.5395;22.76029092;75.5
Kibale;UPL3;3413;Harrisonia;Abyssinica;0.785;15.15066004;27.5
Kibale;UPL3;3414;Uvariopsis;Congensis;0.5787;12.54844864;19.7
Kibale;UPL3;3415;Uvariopsis;Congensis;0.5787;10.1610323;14.2
Kibale;UPL3;3416;Uvariopsis;Congensis;0.5787;13.39593246;22
Kibale;UPL3;3417;Aphania;Senegalensis;0.5787;19.62789231;48.5
Kibale;UPL3;3418;Uvariopsis;Congensis;0.5787;9.293988599;12.5
Kibale;UPL3;3419;Uvariopsis;Congensis;0.5787;9.556477238;13
Kibale;UPL3;3420;Uvariopsis;Congensis;0.5787;8.465645526;11
Kibale;UPL3;3421;Uvariopsis;Congensis;0.5787;8.915322058;11.8
Kibale;UPL3;3422;Uvariopsis;Congensis;0.5787;10.45066057;14.8
Kibale;UPL3;3423;Uvariopsis;Congensis;0.5787;11.00652119;16
Kibale;UPL3;3424;Uvariopsis;Congensis;0.5787;8.860122003;11.7
Kibale;UPL3;3425;Ficus;Brachypus;0.4055;21.20070509;60
Kibale;UPL3;3426;Markhamia;Platycalyx;0.5;14.67517196;25.9
Kibale;UPL3;3427;Uvariopsis;Congensis;0.5787;8.636462832;11.3
Kibale;UPL3;3428;Uvariopsis;Congensis;0.5787;11.2294426;16.5
Kibale;UPL3;3429;Bequaetiodendron;Oblanceolatum;0.5787;8.804638542;11.6
Kibale;UPL3;3430;Uvariopsis;Congensis;0.5787;9.556477238;13
Kibale;UPL3;3431;Diospyros;Abyssinica;0.6;17.18729989;35.5
Kibale;UPL3;3432;Dombeya;Mukole;0.484;19.79819625;49.6
Kibale;UPL3;3433;Uvariopsis;Congensis;0.5787;9.293988599;12.5
Kibale;UPL3;3434;Diospyros;Abyssinica;0.6;15.51835872;28.8
Kibale;UPL3;3435;Uvariopsis;Congensis;0.5787;8.860122003;11.7
Kibale;UPL3;3436;Uvariopsis;Congensis;0.5787;14.00904531;23.8
Kibale;UPL3;3437;Pterygota;Mildbraedii;0.5395;23.99035185;92.7
Kibale;UPL3;3438;Uvariopsis;Congensis;0.5787;9.913354339;13.7
Kibale;UPL3;3439;Uvariopsis;Congensis;0.5787;13.32520829;21.8
Kibale;UPL3;3440;Uvariopsis;Congensis;0.5787;12.39300649;19.3
Kibale;UPL3;3441;Aphania;Senegalensis;0.5787;9.556477238;13
Kibale;UPL3;3442;Harrisonia;Abyssinica;0.785;19.43658782;47.3
Kibale;UPL3;3443;Uvariopsis;Congensis;0.5787;8.748869202;11.5
Kibale;UPL3;3444;Uvariopsis;Congensis;0.5787;13.53577657;22.4
Kibale;UPL3;3445;Uvariopsis;Congensis;0.5787;13.60490938;22.6
Kibale;UPL3;3446;Uvariopsis;Congensis;0.5787;11.44752442;17
Kibale;UPL3;3447;Uvariopsis;Congensis;0.5787;9.079246074;12.1
Kibale;UPL3;3448;Teclea;Nobilis;0.745;11.74503314;17.7
Kibale;UPL3;3449;Teclea;Nobilis;0.745;8.40810719;10.9
Kibale;UPL3;3450;Uvariopsis;Congensis;0.5787;11.31724627;16.7
Kibale;UPL3;3451;Teclea;Nobilis;0.745;8.579820697;11.2
Kibale;UPL3;3452;Funtumia;Latifolia;0.424;14.33250251;24.8
Kibale;UPL3;3453;Funtumia;Latifolia;0.424;14.64456776;25.8
Kibale;UPL3;3454;Aphania;Senegalensis;0.5787;9.812617948;13.5
Kibale;UPL3;3455;Teclea;Nobilis;0.745;8.40810719;10.9
Kibale;UPL3;3456;Diospyros;Abyssinica;0.6;19.25595685;46.2
Kibale;UPL3;3457;Funtumia;Latifolia;0.424;8.522882473;11.1
Kibale;UPL3;3458;Uvariopsis;Congensis;0.5787;19.12130221;45.4
Kibale;UPL3;3459;Chrysophyllum ;Albidum;0.6023;15.60096921;29.1
Kibale;UPL3;3460;Diospyros;Abyssinica;0.6;19.25595685;46.2
Kibale;UPL3;3461;Uvariopsis;Congensis;0.5787;7.996668776;10.2
Kibale;UPL3;3462;Uvariopsis;Congensis;0.5787;12.9632979;20.8
Kibale;UPL3;3463;Uvariopsis;Congensis;0.5787;8.233656675;10.6
Kibale;UPL3;3464;Uvariopsis;Congensis;0.5787;10.11196492;14.1
Kibale;UPL3;3465;Uvariopsis;Congensis;0.5787;13.03680834;21
Kibale;UPL3;3466;Diospyros;Abyssinica;0.6;11.40428687;16.9
Kibale;UPL3;3467;Uvariopsis;Congensis;0.5787;9.761885204;13.4
Kibale;UPL3;3468;Markhamia;Platycalyx;0.5;13.9096878;23.5
Kibale;UPL3;3469;Uvariopsis;Congensis;0.5787;8.636462832;11.3
Kibale;UPL3;3470;Dombeya;Mukole;0.484;10.06266529;14
Kibale;UPL3;3471;Bequaetiodendron;Oblanceolatum;0.5787;9.913354339;13.7
Kibale;UPL3;3472;Bequaetiodendron;Oblanceolatum;0.5787;14.67517196;25.9
Kibale;UPL3;3473;Uvariopsis;Congensis;0.5787;10.49815236;14.9
Kibale;UPL3;3474;Aphania;Senegalensis;0.5787;9.556477238;13
Kibale;UPL3;3475;Bequaetiodendron;Oblanceolatum;0.5787;10.20986927;14.3
Kibale;UPL3;3476;Uvariopsis;Congensis;0.5787;10.3068592;14.5
Kibale;UPL3;3477;Cheatacme;Aristata;0.5787;17.51630383;37
Kibale;UPL3;3478;Bequaetiodendron;Oblanceolatum;0.5787;13.03680834;21
Kibale;UPL3;3479;Bequaetiodendron;Oblanceolatum;0.5787;10.77857932;15.5
Kibale;UPL3;3480;Uvariopsis;Congensis;0.5787;8.579820697;11.2
Kibale;UPL3;3481;Uvariopsis;Congensis;0.5787;12.07440291;18.5
Kibale;UPL3;3482;Uvariopsis;Congensis;0.5787;10.73237187;15.4
Kibale;UPL3;3483;Uvariopsis;Congensis;0.5787;9.556477238;13
Kibale;UPL3;3484;Uvariopsis;Congensis;0.5787;13.63928125;22.7
Kibale;UPL7;3485;Uvariopsis;Congensis;0.612;14.30068007;24.7
Kibale;UPL7;3486;Pterygota;Mildbraedii;0.5395;21.20070509;60
Kibale;UPL7;3487;Uvariopsis;Congensis;0.612;9.812617948;13.5
Kibale;UPL7;3488;Diospyros;Abyssinica;0.6;17.29858966;36
Kibale;UPL7;3489;Diospyros;Abyssinica;0.6;13.3606379;21.9
Kibale;UPL7;3490;Teclea;Nobilis;0.745;11.14086469;16.3
Kibale;UPL7;3491;Diospyros;Abyssinica;0.6;9.079246074;12.1
Kibale;UPL7;3492;Fagara;Macrophyla;0.612;13.03680834;21
Kibale;UPL7;3493;Diospyros;Abyssinica;0.6;12.07440291;18.5
Kibale;UPL7;3494;Uvariopsis;Congensis;0.612;10.5924831;15.1
Kibale;UPL7;3495;Uvariopsis;Congensis;0.612;11.00652119;16
Kibale;UPL7;3496;Uvariopsis;Congensis;0.612;16.53211838;32.7
Kibale;UPL7;3497;Cheatacme;Aristata;0.612;14.55210658;25.5
Kibale;UPL7;3498;Cheatacme;Aristata;0.612;10.77857932;15.5
Kibale;UPL7;3499;Bosqueia;Phoberos;0.612;14.88643483;26.6
Kibale;UPL7;3500;Bosqueia;Phoberos;0.612;16.86668347;34.1
Kibale;UPL7;3501;Diospyros;Abyssinica;0.6;10.20986927;14.3
Kibale;UPL7;3502;Strombosia;Scheffleri;0.584;8.292115516;10.7
Kibale;UPL7;3503;Diospyros;Abyssinica;0.6;7.996668776;10.2
Kibale;UPL7;3504;Chrysophyllum ;Albidum;0.6023;12.66339672;20
Kibale;UPL7;3505;Chrysophyllum ;Albidum;0.6023;16.93653106;34.4
Kibale;UPL7;3506;Pterygota;Mildbraedii;0.5395;13.03680834;21
Kibale;UPL7;3507;Taberemonta;Holstii;0.5261;7.936619198;10.1
Kibale;UPL7;3508;Chrysophyllum ;Albidum;0.6023;13.21810082;21.5
Kibale;UPL7;3509;Bequaetiodendron;Oblanceolatum;0.612;13.3606379;21.9
Kibale;UPL7;3510;Pterygota;Mildbraedii;0.5395;10.54542598;15
Kibale;UPL7;3511;Chrysophyllum ;Albidum;0.6023;20.60995799;55.3
Kibale;UPL7;3512;Bosqueia;Phoberos;0.612;8.636462832;11.3
Kibale;UPL7;3513;Cheatacme;Aristata;0.612;9.659680677;13.2
Kibale;UPL7;3514;Cheatacme;Aristata;0.612;9.293988599;12.5
Kibale;UPL7;3515;Pancovia;Turbita;0.612;10.45066057;14.8
Kibale;UPL7;3516;Uvariopsis;Congensis;0.612;8.174885438;10.5
Kibale;UPL7;3517;Chrysophyllum ;Albidum;0.6023;9.608204849;13.1
Kibale;UPL7;3518;Uvariopsis;Congensis;0.612;10.01313158;13.9
Kibale;UPL7;3519;Chrysophyllum ;Albidum;0.6023;9.863107005;13.6
Kibale;UPL7;3520;Bosqueia;Phoberos;0.612;11.14086469;16.3
Kibale;UPL7;3521;Cheatacme;Aristata;0.612;9.240705622;12.4
Kibale;UPL7;3522;Chrysophyllum ;Albidum;0.6023;10.54542598;15
Kibale;UPL7;3523;Pterygota;Mildbraedii;0.5395;16.23354148;31.5
Kibale;UPL7;3524;Uvariopsis;Congensis;0.612;11.78681352;17.8
Kibale;UPL7;3525;Uvariopsis;Congensis;0.612;8.636462832;11.3
Kibale;UPL7;3526;Pterygota;Mildbraedii;0.5395;8.292115516;10.7
Kibale;UPL7;3527;Mimusops;Bagaswawei;0.835;20.23953873;52.6
Kibale;UPL7;3528;Uvariopsis;Congensis;0.612;9.293988599;12.5
Kibale;UPL7;3529;Rinorea;Oblongifolia;0.681;8.174885438;10.5
Kibale;UPL7;3530;Uvariopsis;Congensis;0.612;8.115798965;10.4
Kibale;UPL7;3531;Chrysophyllum ;Albidum;0.6023;12.88920898;20.6
Kibale;UPL7;3532;Taberemonta;Holstii;0.5261;8.40810719;10.9
Kibale;UPL7;3533;Chrysophyllum ;Albidum;0.6023;19.99348487;50.9
Kibale;UPL7;3534;Pterygota;Mildbraedii;0.5395;19.43658782;47.3
Kibale;UPL7;3535;Bosqueia;Phoberos;0.612;9.399762741;12.7
Kibale;UPL7;3536;Uvariopsis;Congensis;0.612;8.465645526;11
Kibale;UPL7;3537;Chrysophyllum ;Albidum;0.6023;9.710906784;13.3
Kibale;UPL7;3538;Uvariopsis;Congensis;0.612;23.25358438;81.7
Kibale;UPL7;3539;Uvariopsis;Congensis;0.612;9.079246074;12.1
Kibale;UPL7;3540;Diospyros;Abyssinica;0.6;9.608204849;13.1
Kibale;UPL7;3541;Mimusops;Bagaswawei;0.835;8.465645526;11
Kibale;UPL7;3542;Chrysophyllum ;Albidum;0.6023;9.187155726;12.3
Kibale;UPL7;3543;Uvariopsis;Congensis;0.612;9.347006901;12.6
Kibale;UPL7;3544;Uvariopsis;Congensis;0.612;11.05150117;16.1
Kibale;UPL7;3545;Uvariopsis;Congensis;0.612;11.74503314;17.7
Kibale;UPL7;3546;Uvariopsis;Congensis;0.612;12.23501424;18.9
Kibale;UPL7;3547;Uvariopsis;Congensis;0.612;15.89700127;30.2
Kibale;UPL7;3548;Uvariopsis;Congensis;0.612;9.556477238;13
Kibale;UPL7;3549;Chrysophyllum ;Albidum;0.6023;21.41044523;61.8
Kibale;UPL7;3550;Uvariopsis;Congensis;0.612;8.860122003;11.7
Kibale;UPL7;3551;Monodora;Angolensis;0.49;19.18898189;45.8
Kibale;UPL7;3552;Drypetes;Ugendensis;0.6945;9.556477238;13
Kibale;UPL7;3553;Chrysophyllum ;Albidum;0.6023;14.36421107;24.9
Kibale;UPL7;3554;Uvariopsis;Congensis;0.612;11.70307508;17.6
Kibale;UPL7;3555;Diospyros;Abyssinica;0.6;15.43492153;28.5
Kibale;UPL7;3556;Uvariopsis;Congensis;0.612;8.636462832;11.3
Kibale;UPL7;3557;Mimusops;Bagaswawei;0.835;18.77195544;43.4
Kibale;UPL7;3558;Uvariopsis;Congensis;0.612;9.608204849;13.1
Kibale;UPL7;3559;Teclea;Nobilis;0.745;12.43210347;19.4
Kibale;UPL7;3560;Uvariopsis;Congensis;0.612;11.91110078;18.1
Kibale;UPL7;3561;Newtonia;Buchanii;0.5018;19.72137249;49.1
Kibale;UPL7;3562;Bosqueia;Phoberos;0.612;12.39300649;19.3
Kibale;UPL7;3563;Uvariopsis;Congensis;0.612;8.056394382;10.3
Kibale;UPL7;3564;Uvariopsis;Congensis;0.612;13.39593246;22
Kibale;UPL7;3565;Fagara;Macrophylla;0.612;11.44752442;17
Kibale;UPL7;3566;Uvariopsis;Congensis;0.612;13.80922583;23.2
Kibale;UPL7;3567;Bosqueia;Phoberos;0.612;9.187155726;12.3
Kibale;UPL7;3568;Uvariopsis;Congensis;0.612;9.452258307;12.8
Kibale;UPL7;3569;Phyllanthus;Discoideus;0.6126;12.5098235;19.6
Kibale;UPL8;3570;Diospyros;Abyssinica;0.6;17.18729989;35.5
Kibale;UPL8;3571;Pancovia;Turbita;0.5775;13.57040808;22.5
Kibale;UPL8;3572;Blighia;Unijugata;0.508;11.2294426;16.5
Kibale;UPL8;3573;Uvariopsis;Congensis;0.5775;8.465645526;11
Kibale;UPL8;3574;Teclea;Nobilis;0.745;9.079246074;12.1
Kibale;UPL8;3575;Bosqueia;Phoberos;0.5775;8.636462832;11.3
Kibale;UPL8;3576;Lovoa;Brownii;0.5104;7.996668776;10.2
Kibale;UPL8;3577;Aphania;Senegalensis;0.5775;8.174885438;10.5
Kibale;UPL8;3578;Pterygota;Mildbraedii;0.5395;16.00205078;30.6
Kibale;UPL8;3579;Lovoa;Brownii;0.5104;16.23354148;31.5
Kibale;UPL8;3580;Dombeya;Mukole;0.484;9.913354339;13.7
Kibale;UPL8;3581;Cheatacme;Aristata;0.5775;14.88643483;26.6
Kibale;UPL8;3582;Teclea;Nobilis;0.745;8.233656675;10.6
Kibale;UPL8;3583;Uvariopsis;Congensis;0.5775;8.860122003;11.7
Kibale;UPL8;3584;Uvariopsis;Congensis;0.5775;12.77697474;20.3
Kibale;UPL8;3585;Funtumia;Latifolia;0.424;13.03680834;21
Kibale;UPL8;3586;Pterygota;Mildbraedii;0.5395;10.77857932;15.5
Kibale;UPL8;3587;Chrysophyllum ;Albidum;0.6023;12.62523424;19.9
Kibale;UPL8;3588;Diospyros;Abyssinica;0.6;9.399762741;12.7
Kibale;UPL8;3589;Teclea;Nobilis;0.745;9.761885204;13.4
Kibale;UPL8;3590;Pterygota;Mildbraedii;0.5395;9.761885204;13.4
Kibale;UPL8;3591;Pterygota;Mildbraedii;0.5395;11.70307508;17.6
Kibale;UPL8;3592;Pterygota;Mildbraedii;0.5395;8.970241151;11.9
Kibale;UPL8;3593;Diospyros;Abyssinica;0.6;9.659680677;13.2
Kibale;UPL8;3594;Pterygota;Mildbraedii;0.5395;7.936619198;10.1
Kibale;UPL8;3595;Newtonia;Buchanii;0.5018;21.6986972;64.4
Kibale;UPL8;3596;Chrysophyllum ;Albidum;0.6023;8.292115516;10.7
Kibale;UPL8;3597;Uvariopsis;Congensis;0.5775;12.43210347;19.4
Kibale;UPL8;3598;Taberemonta;Holistii;0.5261;11.00652119;16
Kibale;UPL8;3599;Mimusops;Bagaswawei;0.835;19.93407011;50.5
Kibale;UPL8;3600;Uvariopsis;Congensis;0.5775;11.36086127;16.8
Kibale;UPL8;3601;Uvariopsis;Congensis;0.5775;14.76634426;26.2
Kibale;UPL8;3602;Antiaris;Toxicaria;0.3831;13.46611972;22.2
Kibale;UPL8;3603;Aphania;Senegalensis;0.5775;15.84396457;30
Kibale;UPL8;3604;Pterygota;Mildbraedii;0.5395;18.86104408;43.9
Kibale;UPL8;3605;Pterygota;Mildbraedii;0.5395;10.45066057;14.8
Kibale;UPL8;3606;Teclea;Nobilis;0.745;9.863107005;13.6
Kibale;UPL8;3607;Mimusops;Bagaswawei;0.835;18.51601798;42
Kibale;UPL8;3608;Bosqueia;Phoberos;0.5775;13.18212263;21.4
Kibale;UPL8;3609;Pterygota;Mildbraedii;0.5395;13.9096878;23.5
Kibale;UPL8;3610;Uvariopsis;Congensis;0.5775;7.936619198;10.1
Kibale;UPL8;3611;Taberemonta;Holstii;0.5261;10.3068592;14.5
Kibale;UPL8;3612;Lovoa;Brownii;0.5104;20.44830535;54.1
Kibale;UPL8;3613;Uvariopsis;Congensis;0.5775;8.292115516;10.7
Kibale;UPL8;3614;Monodora;Angolensis;0.49;15.6555898;29.3
Kibale;UPL8;3615;Teclea;Nobilis;0.745;12.62523424;19.9
Kibale;UPL8;3616;Monodora;Angolensis;0.49;17.62279772;37.5
Kibale;UPL8;3617;Pterygota;Mildbraedii;0.5395;9.187155726;12.3
Kibale;UPL8;3618;Uvariopsis;Congensis;0.5775;11.18525113;16.4
Kibale;UPL8;3619;Pterygota;Mildbraedii;0.5395;21.20070509;60
Kibale;UPL8;3620;Bosqueia;Phoberos;0.5775;14.97541819;26.9
Kibale;UPL8;3621;Uvariopsis;Congensis;0.5775;10.06266529;14
Kibale;UPL8;3622;Uvariopsis;Congensis;0.5775;9.556477238;13
Kibale;UPL8;3623;Aphania;Senegalensis;0.5775;13.74162791;23
Kibale;UPL8;3624;Cheatacme;Aristata;0.5775;12.23501424;18.9
Kibale;UPL8;3625;Diospyros;Abyssinica;0.6;8.465645526;11
Kibale;UPL8;3626;Harrisonia;Abyssinica;0.785;10.06266529;14
Kibale;UPL8;3627;Uvariopsis;Congensis;0.5775;8.804638542;11.6
Kibale;UPL8;3628;Dombeya;Mukole;0.484;16.38423528;32.1
Kibale;UPL8;3629;Diospyros;Abyssinica;0.6;13.84283708;23.3
Kibale;UPL8;3630;Uvariopsis;Congensis;0.5775;8.579820697;11.2
Kibale;UPL8;3631;Pterygota;Mildbraedii;0.5395;11.86984612;18
Kibale;UPL8;3632;Diospyros;Abyssinica;0.6;12.31433337;19.1
Kibale;UPL8;3633;Uvariopsis;Congensis;0.5775;9.710906784;13.3
Kibale;UPL8;3634;Pterygota;Mildbraedii;0.5395;9.079246074;12.1
Kibale;UPL8;3635;Pterygota;Mildbraedii;0.5395;13.39593246;22
Kibale;UPL8;3636;Pterygota;Mildbraedii;0.5395;22.71768305;75
Kibale;UPL8;3637;Newtonia;Buchanii;0.5018;23.72131858;88.4
Kibale;UPL8;3638;Chrysophyllum ;Albidum;0.6023;9.812617948;13.5
Kibale;UPL8;3639;Uvariopsis;Congensis;0.5775;11.91110078;18.1
Kibale;UPL8;3640;Chrysophyllum ;Albidum;0.6023;12.9632979;20.8
Kibale;UPL8;3641;Pancovia;Turbita;0.5775;10.35501571;14.6
Kibale;UPL8;3642;Uvariopsis;Congensis;0.5775;9.347006901;12.6
Kibale;UPL8;3643;Pterygota;Mildbraedii;0.5395;7.876242664;10
Kibale;UPL8;3644;Chrysophyllum ;Albidum;0.6023;14.17223856;24.3
Kibale;UPL8;3645;Celtis;Durandii;0.45;18.01378267;39.4
Kibale;UPL8;3646;Uvariopsis;Congensis;0.5775;7.876242664;10
Kibale;UPL8;3647;Pterygota;Mildbraedii;0.5395;8.056394382;10.3
Kibale;UPL8;3648;Diospyros;Abyssinica;0.6;13.2896428;21.7
Kibale;UPL8;3649;Taberemonta;Holistii;0.5261;12.23501424;18.9
Kibale;UPL8;3650;Taberemonta;Holistii;0.5261;10.3068592;14.5
Kibale;UPL8;3651;Teclea;Nobilis;0.745;17.40824588;36.5
Kibale;UPL8;3652;Pterygota;Mildbraedii;0.5395;10.63932536;15.2
Kibale;UPL8;3653;Uvariopsis;Congensis;0.5775;14.85656825;26.5
Kibale;UPL8;3654;Cheatacme;Aristata;0.5775;14.94585925;26.8
Kibale;UPL8;3655;Phyllanthus;Discoideus;0.6126;8.915322058;11.8
Kibale;UPL8;3656;Pterygota;Mildbraedii;0.5395;8.748869202;11.5
Kibale;UPL8;3657;Lovoa;Brownii;0.5104;23.30544942;82.4
Kibale;UPL8;3658;Newtonia;Buchanii;0.5018;19.87405966;50.1
Kibale;UPL8;3659;Uvariopsis;Congensis;0.5775;7.876242664;10
Kibale;UPL8;3660;Uvariopsis;Congensis;0.5775;7.876242664;10
Kibale;UPL8;3661;Pterygota;Mildbraedii;0.5395;9.347006901;12.6
Kibale;UPL8;3662;Mimusops;Bagaswawei;0.835;17.87219799;38.7
Kibale;UPL8;3663;Uvariopsis;Congensis;0.5775;9.812617948;13.5
Kibale;UPL8;3664;Pterygota;Mildbraedii;0.5395;14.04192236;23.9
Kibale;UPL8;3665;Teclea;Nobilis;0.745;14.07467953;24
Kibale;UPL8;3666;Cheatacme;Aristata;0.5775;8.915322058;11.8
Kibale;UPL8;3667;Celtis;Durandii;0.45;20.98210019;58.2
Kibale;UPL8;3668;Pterygota;Mildbraedii;0.5395;8.636462832;11.3
Kibale;UPL8;3669;Bosqueia;Phoberos;0.5775;10.06266529;14
Kibale;UPL8;3670;Lovoa;Brownii;0.5104;12.2747551;19
Kibale;UPL8;3671;Ficus;Bracupoda;0.4055;8.115798965;10.4
Kibale;UPL8;3672;Pterygota;Mildbraedii;0.5395;8.465645526;11
Kibale;UPL8;3673;Uvariopsis;Congensis;0.5775;12.07440291;18.5
Kibale;UPL8;3674;Teclea;Nobilis;0.745;8.292115516;10.7
Kibale;UPL8;3675;Uvariopsis;Congensis;0.5775;13.57040808;22.5
Kibale;UPL8;3676;Lovoa;Brownii;0.5104;21.81569426;65.5
Kibale;UPL8;3677;Pterygota;Mildbraedii;0.5395;10.87037051;15.7
Kibale;UPL8;3678;Teclea;Nobilis;0.745;12.70140697;20.1
Kibale;UPL8;3679;Diospyros;Abyssinica;0.6;14.88643483;26.6
Kibale;UPL8;3680;Uvariopsis;Congensis;0.5775;7.876242664;10
Kibale;UPL9;3681;Uvariopsis;Congensis;0.5575;12.81453419;20.4
Kibale;UPL9;3682;Pterygota;Mildbraedii;0.5395;9.240705622;12.4
Kibale;UPL9;3683;Pterygota;Mildbraedii;0.5395;8.292115516;10.7
Kibale;UPL9;3684;Phyllanthus;Discoideus;0.6126;11.70307508;17.6
Kibale;UPL9;3685;Aphania;Senegalensis;0.5575;9.812617948;13.5
Kibale;UPL9;3686;Diospyros;Abyssinica;0.6;10.68595442;15.3
Kibale;UPL9;3687;Uvariopsis;Congensis;0.5575;8.522882473;11.1
Kibale;UPL9;3688;Newtonia;Buchanii;0.5018;10.91595736;15.8
Kibale;UPL9;3689;Dombeya;Mukole;0.484;18.11321343;39.9
Kibale;UPL9;3690;Pterygota;Mildbraedii;0.5395;9.240705622;12.4
Kibale;UPL9;3691;Cheatacme;Aristata;0.5575;11.61862087;17.4
Kibale;UPL9;3692;Cheatacme;Aristata;0.5575;14.64456776;25.8
Kibale;UPL9;3693;Newtonia;Buchanii;0.5018;8.522882473;11.1
Kibale;UPL9;3694;Uvariopsis;Congensis;0.5575;15.20828223;27.7
Kibale;UPL9;3695;Pterygota;Mildbraedii;0.5395;12.54844864;19.7
Kibale;UPL9;3696;Chrysophyllum ;Albidum;0.6023;11.18525113;16.4
Kibale;UPL9;3697;Lovoa;Brownii;0.5104;13.74162791;23
Kibale;UPL9;3698;Dombeya;Mukole;0.484;11.00652119;16
Kibale;UPL9;3699;Uvariopsis;Congensis;0.5575;9.240705622;12.4
Kibale;UPL9;3700;Diospyros;Abyssinica;0.6;9.452258307;12.8
Kibale;UPL9;3701;Teclea;Nobilis;0.745;9.240705622;12.4
Kibale;UPL9;3702;Cheatacme;Aristata;0.5575;9.812617948;13.5
Kibale;UPL9;3703;Uvariopsis;Congensis;0.5575;8.692811477;11.4
Kibale;UPL9;3704;Baphiopsis;Paniflora;0.5575;9.863107005;13.6
Kibale;UPL9;3705;Uvariopsis;Congensis;0.5575;8.748869202;11.5
Kibale;UPL9;3706;Blighia;Unijugata;0.508;13.63928125;22.7
Kibale;UPL9;3707;Lovoa;Brownii;0.5104;22.20842285;69.4
Kibale;UPL9;3708;Aphania;Senegalensis;0.5575;14.10731749;24.1
Kibale;UPL9;3709;Uvariopsis;Congensis;0.5575;11.31724627;16.7
Kibale;UPL9;3710;Dombeya;Mukole;0.484;14.58303567;25.6
Kibale;UPL9;3711;Markhamia;Platycalyx;0.5;9.556477238;13
Kibale;UPL9;3712;Pterygota;Mildbraedii;0.5395;11.53344077;17.2
Kibale;UPL9;3713;Bequaetiodendron;Oblanceolatum;0.5575;8.465645526;11
Kibale;UPL9;3714;Newtonia;Buchanii;0.5018;23.82408918;90
Kibale;UPL9;3715;Pterygota;Mildbraedii;0.5395;9.347006901;12.6
Kibale;UPL9;3716;Dombeya;Mukole;0.484;8.350264765;10.8
Kibale;UPL9;3717;Dombeya;Mukole;0.484;7.876242664;10
Kibale;UPL9;3718;Pterygota;Mildbraedii;0.5395;11.36086127;16.8
Kibale;UPL9;3719;Uvariopsis;Congensis;0.5575;8.804638542;11.6
Kibale;UPL9;3720;Uvariopsis;Congensis;0.5575;7.876242664;10
Kibale;UPL9;3721;Taberemonta;Holstii;0.5261;9.863107005;13.6
Kibale;UPL9;3722;Cheatacme;Aristata;0.5575;14.76634426;26.2
Kibale;UPL9;3723;Bosqueia;Phoberos;0.5575;14.10731749;24.1
Kibale;UPL9;3724;Pterygota;Mildbraedii;0.5395;13.0733489;21.1
Kibale;UPL9;3725;Uvariopsis;Congensis;0.5575;10.35501571;14.6
Kibale;UPL9;3726;Diospyros;Abyssinica;0.6;13.84283708;23.3
Kibale;UPL9;3727;Uvariopsis;Congensis;0.5575;9.761885204;13.4
Kibale;UPL9;3728;Diospyros;Abyssinica;0.6;11.40428687;16.9
Kibale;UPL9;3729;Pterygota;Mildbraedii;0.5395;10.06266529;14
Kibale;UPL9;3730;Pterygota;Mildbraedii;0.5395;14.13983694;24.2
Kibale;UPL9;3731;Uvariopsis;Congensis;0.5575;9.024881695;12
Kibale;UPL9;3732;Uvariopsis;Congensis;0.5575;9.024881695;12
Kibale;UPL9;3733;Celtis;Durandii;0.45;22.01120512;67.4
Kibale;UPL9;3734;Cheatacme;Aristata;0.5575;15.40692321;28.4
Kibale;UPL9;3735;Chrysophyllum ;Albidum;0.6023;15.923391;30.3
Kibale;UPL9;3736;Harrisonia;Abyssinica;0.785;14.10731749;24.1
Kibale;UPL9;3737;Diospyros;Abyssinica;0.6;17.79001707;38.3
Kibale;UPL9;3738;Dovyalis;Macrocalyxe;0.482;9.504495761;12.9
Kibale;UPL9;3739;Pterygota;Mildbraedii;0.5395;13.39593246;22
